,HAX,HAY,PW1X,PW1Y,PW2X,PW2Y,WWX,WWY,BOLX,BOLY,GDALX,GDALY,GSURFX,GSURFY,H2OX,H2OY,sun,mon,tue,wed,thu,fri,sat,Company,distance_dsH2OE,distance_dsGSF,distance_dsP1,distance_dsGD,distance_BOL,distance_dsWW,distance_dsP2,distance_GroundSurf,distance_H2OE,distance_PWl,distance_PW2,distance_GDAL,distance_BOLE,distance_WW
425,160,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,22,54,12,69,74,42,Glendale Wells,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
426,160,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,44,53,29,51,86,13,Ground Surf,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
427,160,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,48,44,54,66,49,28,Water Works II,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
428,160,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,17,55,24,22,70,45,12,Bowles W&S,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
429,160,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,85,63,60,8,14,41,37,Glendale Wells,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
430,160,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,4,51,24,37,0,3,64,Public Well 1,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
431,160,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,6,4,66,42,0,74,H2O Engine,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
432,160,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,65,46,35,70,60,66,Bowles W&S,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
433,160,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,41,36,43,36,85,65,Ground Surf,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
434,160,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,31,47,27,72,83,37,Public Well 1,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
435,170,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,57,43,7,22,9,94,Bowles W&S,28224,208849,46225,44944,121,88529281,121,457.0,168.0,215.0,11.0,212.0,11.0,97.0
436,170,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,10,18,60,21,79,98,H2O Engine,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
437,170,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,75,47,9,22,23,48,75,Public Well 2,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
438,170,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,11,19,13,26,0,12,Ground Surf,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
439,170,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,74,24,39,23,25,70,71,Glendale Wells,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
440,170,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,72,24,44,58,41,33,92,Water Works II,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
441,170,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,1,48,7,35,31,71,70,Water Works II,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
442,170,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,8,33,25,40,66,11,35,Public Well 2,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
443,170,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,19,58,28,17,63,65,Water Works II,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
444,170,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,0,10,53,15,19,22,Water Works II,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
445,170,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,51,50,38,31,43,39,Public Well 1,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
446,170,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,85,30,1,36,57,49,44,Water Works II,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
447,170,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,50,21,60,62,1,0,4,Public Well 2,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
448,170,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,6,36,40,62,75,7,23,Water Works II,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
449,170,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,35,9,13,62,51,6,Public Well 2,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
450,170,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,37,68,31,8,18,70,58,Ground Surf,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
451,170,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,28,12,27,4,16,44,11,Ground Surf,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
452,170,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,60,67,55,17,30,44,88,Bowles W&S,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
453,170,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,27,6,17,51,28,80,Water Works II,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
454,170,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,27,16,52,23,59,38,Public Well 1,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
455,170,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,25,5,7,29,49,18,31,Ground Surf,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
456,170,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,15,37,14,61,21,88,75,H2O Engine,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
457,170,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,13,43,0,60,47,26,23,Ground Surf,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
458,170,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,58,30,2,62,60,30,H2O Engine,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
459,170,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,11,64,1,31,61,61,15,Bowles W&S,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
460,170,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,3,10,29,38,31,50,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
461,170,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,24,6,41,18,65,70,69,Glendale Wells,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
462,170,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,54,55,16,3,5,10,Bowles W&S,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
463,170,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,42,60,27,29,29,82,Water Works II,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
464,180,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,59,55,50,67,62,67,Ground Surf,24964,199809,42025,40804,1,57289761,1,447.0,158.0,205.0,1.0,202.0,1.0,87.0
465,180,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,60,57,13,48,31,30,Water Works II,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
466,180,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,49,13,15,28,73,7,51,Public Well 2,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
467,180,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,26,24,26,36,26,43,Bowles W&S,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
468,180,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,6,39,27,26,75,71,H2O Engine,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
469,180,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,64,16,29,59,50,49,7,Public Well 1,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
470,180,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,62,38,68,59,8,24,Glendale Wells,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
471,180,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,65,33,18,47,14,51,82,Glendale Wells,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
472,180,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,22,66,51,38,42,58,20,Water Works II,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
473,180,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,37,47,4,63,45,40,18,Bowles W&S,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
474,180,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,14,25,70,45,33,73,Water Works II,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
475,180,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,46,27,30,61,81,70,H2O Engine,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
476,180,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,55,50,0,47,22,76,Public Well 2,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
477,180,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,34,21,19,62,10,46,77,Water Works II,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
478,180,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,10,32,5,28,31,63,75,Glendale Wells,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
479,180,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,45,56,39,60,35,22,Glendale Wells,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
480,180,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,81,62,47,32,7,52,4,Public Well 1,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
481,180,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,46,17,32,45,62,96,Ground Surf,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
482,180,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,0,56,57,78,64,1,H2O Engine,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
483,180,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,9,16,18,20,52,32,11,Bowles W&S,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
484,180,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,59,26,26,65,82,96,Public Well 1,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
485,180,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,48,45,6,24,72,42,Ground Surf,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
486,180,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,47,4,51,32,10,82,66,H2O Engine,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
487,180,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,67,41,13,2,16,71,73,Glendale Wells,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
488,180,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,43,2,34,46,35,75,27,Water Works II,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
489,180,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,54,31,44,37,77,36,75,Glendale Wells,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
490,180,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,78,19,27,65,70,8,58,Public Well 2,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
491,180,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,8,12,38,62,26,20,H2O Engine,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
492,180,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,42,5,32,12,42,69,42,Ground Surf,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
493,190,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,35,12,6,21,76,9,H2O Engine,21904,190969,38025,36864,81,35153041,81,437.0,148.0,195.0,9.0,192.0,9.0,77.0
494,190,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,38,3,3,29,34,87,81,Bowles W&S,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
495,190,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,55,5,7,31,24,47,Ground Surf,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
496,190,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,53,31,34,41,10,78,Ground Surf,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
497,190,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,21,53,55,51,60,4,Bowles W&S,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
498,190,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,56,69,30,7,64,21,90,Water Works II,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
499,190,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,14,2,2,66,10,60,18,Public Well 1,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
500,190,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,13,30,21,14,61,6,Public Well 1,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
501,190,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,27,38,51,30,42,66,Bowles W&S,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
502,190,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,79,66,19,58,55,21,46,Ground Surf,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
503,190,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,71,65,59,20,74,20,83,Public Well 2,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
504,190,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,21,59,47,20,61,19,H2O Engine,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
505,190,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,68,0,16,52,10,3,30,Public Well 2,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
506,190,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,13,43,22,74,67,81,Glendale Wells,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
507,190,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,52,36,16,60,34,14,58,Public Well 2,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
508,190,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,33,36,38,7,73,22,16,Bowles W&S,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
509,190,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,13,13,27,75,38,33,Public Well 2,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
510,190,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,1,1,51,60,17,17,Water Works II,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
511,190,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,44,55,33,34,56,6,45,Bowles W&S,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
512,190,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,77,20,43,34,56,4,13,Bowles W&S,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
513,190,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,63,15,29,8,18,59,6,Water Works II,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
514,190,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,73,8,28,62,76,0,75,Glendale Wells,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
515,190,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,27,28,30,53,11,61,16,Public Well 1,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
516,190,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,55,30,54,40,24,15,32,Public Well 2,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
517,190,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,80,32,27,51,41,54,88,Public Well 2,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
518,190,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,7,51,4,27,17,86,50,Glendale Wells,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
519,190,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,0,54,53,5,4,33,81,Glendale Wells,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
520,190,290,250,155,125,76,58,229,123,78,221,181,466,181,318,40,19,15,23,44,2,80,28,Ground Surf,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
521,190,300,250,155,125,76,58,229,123,78,221,181,466,181,318,40,34,70,53,34,69,84,58,Water Works II,17424,24649,7225,7744,83521,1698181681,83521,157.0,132.0,85.0,289.0,88.0,289.0,203.0
522,200,20,250,155,125,76,58,229,123,78,221,181,466,181,318,40,36,62,13,51,2,31,40,H2O Engine,19044,182329,34225,33124,361,20151121,361,427.0,138.0,185.0,19.0,182.0,19.0,67.0
523,200,30,250,155,125,76,58,229,123,78,221,181,466,181,318,40,69,10,22,22,73,46,35,H2O Engine,16384,173889,30625,29584,841,10556001,841,417.0,128.0,175.0,29.0,172.0,29.0,57.0
524,200,40,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,68,58,23,50,11,2,Public Well 1,13924,165649,27225,26244,1521,4879681,1521,407.0,118.0,165.0,39.0,162.0,39.0,47.0
525,200,50,250,155,125,76,58,229,123,78,221,181,466,181,318,40,48,48,19,52,12,23,51,Public Well 2,11664,157609,24025,23104,2401,1874161,2401,397.0,108.0,155.0,49.0,152.0,49.0,37.0
526,200,60,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,12,15,54,62,75,89,Glendale Wells,9604,149769,21025,20164,3481,531441,3481,387.0,98.0,145.0,59.0,142.0,59.0,27.0
527,200,70,250,155,125,76,58,229,123,78,221,181,466,181,318,40,62,27,58,55,31,6,86,Public Well 2,7744,142129,18225,17424,4761,83521,4761,377.0,88.0,135.0,69.0,132.0,69.0,17.0
528,200,80,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,23,34,22,0,44,16,Public Well 2,6084,134689,15625,14884,6241,2401,6241,367.0,78.0,125.0,79.0,122.0,79.0,7.0
529,200,90,250,155,125,76,58,229,123,78,221,181,466,181,318,40,37,13,12,69,37,59,55,H2O Engine,4624,127449,13225,12544,7921,81,7921,357.0,68.0,115.0,89.0,112.0,89.0,3.0
530,200,100,250,155,125,76,58,229,123,78,221,181,466,181,318,40,61,52,52,47,43,46,75,H2O Engine,3364,120409,11025,10404,9801,28561,9801,347.0,58.0,105.0,99.0,102.0,99.0,13.0
531,200,110,250,155,125,76,58,229,123,78,221,181,466,181,318,40,35,31,0,24,63,56,19,Glendale Wells,2304,113569,9025,8464,11881,279841,11881,337.0,48.0,95.0,109.0,92.0,109.0,23.0
532,200,120,250,155,125,76,58,229,123,78,221,181,466,181,318,40,58,40,10,33,64,38,59,Public Well 2,1444,106929,7225,6724,14161,1185921,14161,327.0,38.0,85.0,119.0,82.0,119.0,33.0
533,200,130,250,155,125,76,58,229,123,78,221,181,466,181,318,40,16,55,18,39,65,25,51,Water Works II,784,100489,5625,5184,16641,3418801,16641,317.0,28.0,75.0,129.0,72.0,129.0,43.0
534,200,140,250,155,125,76,58,229,123,78,221,181,466,181,318,40,66,45,4,16,63,35,100,Ground Surf,324,94249,4225,3844,19321,7890481,19321,307.0,18.0,65.0,139.0,62.0,139.0,53.0
535,200,150,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,39,22,45,25,90,98,Public Well 1,64,88209,3025,2704,22201,15752961,22201,297.0,8.0,55.0,149.0,52.0,149.0,63.0
536,200,160,250,155,125,76,58,229,123,78,221,181,466,181,318,40,39,70,32,2,72,2,45,Bowles W&S,4,82369,2025,1764,25281,28398241,25281,287.0,2.0,45.0,159.0,42.0,159.0,73.0
537,200,170,250,155,125,76,58,229,123,78,221,181,466,181,318,40,59,51,11,12,19,43,41,Water Works II,144,76729,1225,1024,28561,47458321,28561,277.0,12.0,35.0,169.0,32.0,169.0,83.0
538,200,180,250,155,125,76,58,229,123,78,221,181,466,181,318,40,31,36,42,31,27,9,3,Ground Surf,484,71289,625,484,32041,74805201,32041,267.0,22.0,25.0,179.0,22.0,179.0,93.0
539,200,190,250,155,125,76,58,229,123,78,221,181,466,181,318,40,16,29,54,68,71,57,84,Water Works II,1024,66049,225,144,35721,112550881,35721,257.0,32.0,15.0,189.0,12.0,189.0,103.0
540,200,200,250,155,125,76,58,229,123,78,221,181,466,181,318,40,30,56,47,40,1,71,75,Public Well 1,1764,61009,25,4,39601,163047361,39601,247.0,42.0,5.0,199.0,2.0,199.0,113.0
541,200,210,250,155,125,76,58,229,123,78,221,181,466,181,318,40,40,59,14,27,26,87,43,Public Well 2,2704,56169,25,64,43681,228886641,43681,237.0,52.0,5.0,209.0,8.0,209.0,123.0
542,200,220,250,155,125,76,58,229,123,78,221,181,466,181,318,40,21,62,20,50,19,28,85,H2O Engine,3844,51529,225,324,47961,312900721,47961,227.0,62.0,15.0,219.0,18.0,219.0,133.0
543,200,230,250,155,125,76,58,229,123,78,221,181,466,181,318,40,32,36,16,30,22,56,52,Water Works II,5184,47089,625,784,52441,418161601,52441,217.0,72.0,25.0,229.0,28.0,229.0,143.0
544,200,240,250,155,125,76,58,229,123,78,221,181,466,181,318,40,23,16,0,0,29,59,71,H2O Engine,6724,42849,1225,1444,57121,547981281,57121,207.0,82.0,35.0,239.0,38.0,239.0,153.0
545,200,250,250,155,125,76,58,229,123,78,221,181,466,181,318,40,70,20,25,48,8,20,55,H2O Engine,8464,38809,2025,2304,62001,705911761,62001,197.0,92.0,45.0,249.0,48.0,249.0,163.0
546,200,260,250,155,125,76,58,229,123,78,221,181,466,181,318,40,53,22,43,26,62,41,64,H2O Engine,10404,34969,3025,3364,67081,895745041,67081,187.0,102.0,55.0,259.0,58.0,259.0,173.0
547,200,270,250,155,125,76,58,229,123,78,221,181,466,181,318,40,45,7,41,4,17,27,23,Glendale Wells,12544,31329,4225,4624,72361,1121513121,72361,177.0,112.0,65.0,269.0,68.0,269.0,183.0
548,200,280,250,155,125,76,58,229,123,78,221,181,466,181,318,40,38,7,52,36,23,51,100,Public Well 1,14884,27889,5625,6084,77841,1387488001,77841,167.0,122.0,75.0,279.0,78.0,279.0,193.0
